Date,Open,High,Low,Close,Volume,Adj Close
2014-07-21,1.706484642,1.706484642,1.706484642,1.706484642,0,0
2014-07-18,1.7067759,1.7067759,1.7067759,1.7067759,0,0
2014-07-17,1.709401709,1.709401709,1.709401709,1.709401709,0,0
2014-07-16,1.714089818,1.714089818,1.714089818,1.714089818,0,0
2014-07-15,1.714383679,1.714383679,1.714383679,1.714383679,0,0
2014-07-14,1.708817498,1.708817498,1.708817498,1.708817498,0,0
2014-07-11,1.710278775,1.710278775,1.710278775,1.710278775,0,0
2014-07-10,1.711156742,1.711156742,1.711156742,1.711156742,0,0
2014-07-09,1.713796058,1.713796058,1.713796058,1.713796058,0,0
2014-07-08,1.71203561,1.71203561,1.71203561,1.71203561,0,0
2014-07-07,1.712915382,1.712915382,1.712915382,1.712915382,0,0
2014-07-03,1.714383679,1.714383679,1.714383679,1.714383679,0,0
2014-07-02,1.717032967,1.717032967,1.717032967,1.717032967,0,0
2014-07-01,1.713796058,1.713796058,1.713796058,1.713796058,0,0
2014-06-30,1.709693965,1.709693965,1.709693965,1.709693965,0,0
2014-06-27,1.701548409,1.701548409,1.701548409,1.701548409,0,0
2014-06-26,1.700680272,1.700680272,1.700680272,1.700680272,0,0
2014-06-25,1.698081168,1.698081168,1.698081168,1.698081168,0,0
2014-06-24,1.697216565,1.697216565,1.697216565,1.697216565,0,0
2014-06-23,1.700680272,1.700680272,1.700680272,1.700680272,0,0
2014-06-20,1.701837985,1.701837985,1.701837985,1.701837985,0,0
2014-06-19,1.705611462,1.705611462,1.705611462,1.705611462,0,0
2014-06-18,1.693766938,1.693766938,1.693766938,1.693766938,0,0
2014-06-17,1.696928559,1.696928559,1.696928559,1.696928559,0,0
2014-06-16,1.69865806,1.69865806,1.69865806,1.69865806,0,0
2014-06-13,1.696065129,1.696065129,1.696065129,1.696065129,0,0
2014-06-12,1.68406871,1.68406871,1.68406871,1.68406871,0,0
2014-06-11,1.678697331,1.678697331,1.678697331,1.678697331,0,0
2014-06-10,1.676164935,1.676164935,1.676164935,1.676164935,0,0
2014-06-06,1.678979181,1.678979181,1.678979181,1.678979181,0,0
2014-06-05,1.679261125,1.679261125,1.679261125,1.679261125,0,0
2014-06-04,1.6753225,1.6753225,1.6753225,1.6753225,0,0
2014-06-03,1.673920321,1.673920321,1.673920321,1.673920321,0,0
2014-06-02,1.675603217,1.675603217,1.675603217,1.675603217,0,0
2014-05-30,1.6772895,1.6772895,1.6772895,1.6772895,0,0
2014-05-29,1.671681712,1.671681712,1.671681712,1.671681712,0,0
2014-05-28,1.670564651,1.670564651,1.670564651,1.670564651,0,0
2014-05-27,1.68038985,1.68038985,1.68038985,1.68038985,0,0
2014-05-23,1.68406871,1.68406871,1.68406871,1.68406871,0,0
2014-05-22,1.685772084,1.685772084,1.685772084,1.685772084,0,0
2014-05-21,1.687763713,1.687763713,1.687763713,1.687763713,0,0
2014-05-20,1.684636119,1.684636119,1.684636119,1.684636119,0,0
2014-05-19,1.682651859,1.682651859,1.682651859,1.682651859,0,0
2014-05-16,1.682935039,1.682935039,1.682935039,1.682935039,0,0
2014-05-15,1.679543164,1.679543164,1.679543164,1.679543164,0,0
2014-05-14,1.677570877,1.677570877,1.677570877,1.677570877,0,0
2014-05-13,1.683785149,1.683785149,1.683785149,1.683785149,0,0
2014-05-12,1.687194196,1.687194196,1.687194196,1.687194196,0,0
2014-05-09,1.68406871,1.68406871,1.68406871,1.68406871,0,0
2014-05-08,1.695202577,1.695202577,1.695202577,1.695202577,0,0
2014-05-07,1.696640652,1.696640652,1.696640652,1.696640652,0,0
2014-05-06,1.699235344,1.699235344,1.699235344,1.699235344,0,0
2014-05-05,1.693193363,1.693193363,1.693193363,1.693193363,0,0
2014-05-02,1.687194196,1.687194196,1.687194196,1.687194196,0,0
2014-05-01,1.689474573,1.689474573,1.689474573,1.689474573,0,0
2014-04-30,1.68861871,1.68861871,1.68861871,1.68861871,0,0
2014-04-29,1.684352367,1.684352367,1.684352367,1.684352367,0,0
2014-04-28,1.680672269,1.680672269,1.680672269,1.680672269,0,0
2014-04-24,1.680107527,1.680107527,1.680107527,1.680107527,0,0
2014-04-23,1.677852349,1.677852349,1.677852349,1.677852349,0,0
2014-04-22,1.682368775,1.682368775,1.682368775,1.682368775,0,0
2014-04-17,1.680672269,1.680672269,1.680672269,1.680672269,0,0
2014-04-16,1.678979181,1.678979181,1.678979181,1.678979181,0,0
2014-04-15,1.673080141,1.673080141,1.673080141,1.673080141,0,0
2014-04-14,1.673360107,1.673360107,1.673360107,1.673360107,0,0
2014-04-11,1.67196121,1.67196121,1.67196121,1.67196121,0,0
2014-04-10,1.677570877,1.677570877,1.677570877,1.677570877,0,0
2014-04-09,1.674761347,1.674761347,1.674761347,1.674761347,0,0
2014-04-08,1.674761347,1.674761347,1.674761347,1.674761347,0,0
2014-04-07,1.661129568,1.661129568,1.661129568,1.661129568,0,0
2014-04-04,1.658925017,1.658925017,1.658925017,1.658925017,0,0
2014-04-03,1.658649859,1.658649859,1.658649859,1.658649859,0,0
2014-04-02,1.663616703,1.663616703,1.663616703,1.663616703,0,0
2014-04-01,1.663616703,1.663616703,1.663616703,1.663616703,0,0
2014-03-31,1.667222407,1.667222407,1.667222407,1.667222407,0,0
2014-03-28,1.663616703,1.663616703,1.663616703,1.663616703,0,0
2014-03-27,1.661129568,1.661129568,1.661129568,1.661129568,0,0
2014-03-26,1.65645188,1.65645188,1.65645188,1.65645188,0,0
2014-03-25,1.650709805,1.650709805,1.650709805,1.650709805,0,0
2014-03-24,1.648804617,1.648804617,1.648804617,1.648804617,0,0
2014-03-21,1.649348507,1.649348507,1.649348507,1.649348507,0,0
2014-03-20,1.650982334,1.650982334,1.650982334,1.650982334,0,0
2014-03-19,1.662786831,1.662786831,1.662786831,1.662786831,0,0
2014-03-18,1.657275439,1.657275439,1.657275439,1.657275439,0,0
2014-03-17,1.664447403,1.664447403,1.664447403,1.664447403,0,0
2014-03-14,1.662786831,1.662786831,1.662786831,1.662786831,0,0
2014-03-13,1.667778519,1.667778519,1.667778519,1.667778519,0,0
2014-03-12,1.660577881,1.660577881,1.660577881,1.660577881,0,0
2014-03-11,1.662786831,1.662786831,1.662786831,1.662786831,0,0
2014-03-10,1.663339987,1.663339987,1.663339987,1.663339987,0,0
2014-03-07,1.672240803,1.672240803,1.672240803,1.672240803,0,0
2014-03-06,1.671681712,1.671681712,1.671681712,1.671681712,0,0
2014-03-05,1.673080141,1.673080141,1.673080141,1.673080141,0,0
2014-03-04,1.667222407,1.667222407,1.667222407,1.667222407,0,0
2014-03-03,1.671681712,1.671681712,1.671681712,1.671681712,0,0
2014-02-28,1.675884029,1.675884029,1.675884029,1.675884029,0,0
2014-02-27,1.667222407,1.667222407,1.667222407,1.667222407,0,0
2014-02-26,1.664170411,1.664170411,1.664170411,1.664170411,0,0
2014-02-25,1.668335002,1.668335002,1.668335002,1.668335002,0,0
2014-02-24,1.663063363,1.663063363,1.663063363,1.663063363,0,0
2014-02-21,1.668613382,1.668613382,1.668613382,1.668613382,0,0
2014-02-20,1.66583375,1.66583375,1.66583375,1.66583375,0,0
2014-02-19,1.671402307,1.671402307,1.671402307,1.671402307,0,0
2014-02-18,1.669727834,1.669727834,1.669727834,1.669727834,0,0
2014-02-14,1.673360107,1.673360107,1.673360107,1.673360107,0,0
2014-02-13,1.663616703,1.663616703,1.663616703,1.663616703,0,0
2014-02-12,1.658374793,1.658374793,1.658374793,1.658374793,0,0
2014-02-11,1.648532806,1.648532806,1.648532806,1.648532806,0,0
2014-02-10,1.639881929,1.639881929,1.639881929,1.639881929,0,0
2014-02-07,1.639344262,1.639344262,1.639344262,1.639344262,0,0
2014-02-06,1.632386549,1.632386549,1.632386549,1.632386549,0,0
2014-02-05,1.630523398,1.630523398,1.630523398,1.630523398,0,0
2014-02-04,1.629726206,1.629726206,1.629726206,1.629726206,0,0
2014-02-03,1.633186347,1.633186347,1.633186347,1.633186347,0,0
2014-01-31,1.643385374,1.643385374,1.643385374,1.643385374,0,0
2014-01-30,1.649892757,1.649892757,1.649892757,1.649892757,0,0
2014-01-29,1.655081099,1.655081099,1.655081099,1.655081099,0,0
2014-01-28,1.658374793,1.658374793,1.658374793,1.658374793,0,0
2014-01-24,1.650165017,1.650165017,1.650165017,1.650165017,0,0
2014-01-23,1.663063363,1.663063363,1.663063363,1.663063363,0,0
2014-01-22,1.658099818,1.658099818,1.658099818,1.658099818,0,0
2014-01-21,1.646361541,1.646361541,1.646361541,1.646361541,0,0
2014-01-17,1.644466371,1.644466371,1.644466371,1.644466371,0,0
2014-01-16,1.634521085,1.634521085,1.634521085,1.634521085,0,0
2014-01-15,1.635055592,1.635055592,1.635055592,1.635055592,0,0
2014-01-14,1.646090535,1.646090535,1.646090535,1.646090535,0,0
2014-01-13,1.638269987,1.638269987,1.638269987,1.638269987,0,0
2014-01-10,1.648532806,1.648532806,1.648532806,1.648532806,0,0
2014-01-09,1.646361541,1.646361541,1.646361541,1.646361541,0,0
2014-01-08,1.646903821,1.646903821,1.646903821,1.646903821,0,0
2014-01-07,1.639881929,1.639881929,1.639881929,1.639881929,0,0
2014-01-06,1.641227638,1.641227638,1.641227638,1.641227638,0,0
2014-01-03,1.644466371,1.644466371,1.644466371,1.644466371,0,0
2014-01-02,1.64365549,1.64365549,1.64365549,1.64365549,0,0
2013-12-31,1.652892562,1.652892562,1.652892562,1.652892562,0,0
2013-12-30,1.652619402,1.652619402,1.652619402,1.652619402,0,0
2013-12-27,1.649348507,1.649348507,1.649348507,1.649348507,0,0
2013-12-24,1.636125654,1.636125654,1.636125654,1.636125654,0,0
2013-12-23,1.635590448,1.635590448,1.635590448,1.635590448,0,0
2013-12-20,1.635590448,1.635590448,1.635590448,1.635590448,0,0
2013-12-19,1.636393389,1.636393389,1.636393389,1.636393389,0,0
2013-12-18,1.639075561,1.639075561,1.639075561,1.639075561,0,0
2013-12-17,1.624167614,1.624167614,1.624167614,1.624167614,0,0
2013-12-16,1.62999185,1.62999185,1.62999185,1.62999185,0,0
2013-12-13,1.627604167,1.627604167,1.627604167,1.627604167,0,0
2013-12-12,1.632386549,1.632386549,1.632386549,1.632386549,0,0
2013-12-11,1.636929121,1.636929121,1.636929121,1.636929121,0,0
2013-12-10,1.642575558,1.642575558,1.642575558,1.642575558,0,0
2013-12-09,1.638806949,1.638806949,1.638806949,1.638806949,0,0
2013-12-06,1.635322976,1.635322976,1.635322976,1.635322976,0,0
2013-12-05,1.632120124,1.632120124,1.632120124,1.632120124,0,0
2013-12-04,1.634521085,1.634521085,1.634521085,1.634521085,0,0
2013-12-03,1.641497045,1.641497045,1.641497045,1.641497045,0,0
2013-12-02,1.636929121,1.636929121,1.636929121,1.636929121,0,0
2013-11-29,1.638269987,1.638269987,1.638269987,1.638269987,0,0
2013-11-27,1.627604167,1.627604167,1.627604167,1.627604167,0,0
2013-11-26,1.618122977,1.618122977,1.618122977,1.618122977,0,0
2013-11-25,1.615508885,1.615508885,1.615508885,1.615508885,0,0
2013-11-22,1.618646811,1.618646811,1.618646811,1.618646811,0,0
2013-11-21,1.61498708,1.61498708,1.61498708,1.61498708,0,0
2013-11-20,1.617337862,1.617337862,1.617337862,1.617337862,0,0
2013-11-19,1.610305958,1.610305958,1.610305958,1.610305958,0,0
2013-11-18,1.611343861,1.611343861,1.611343861,1.611343861,0,0
2013-11-15,1.609269392,1.609269392,1.609269392,1.609269392,0,0
2013-11-14,1.609269392,1.609269392,1.609269392,1.609269392,0,0
