,Date,Open,High,Low,Close,Volume,Adj Close
798,2015-03-30,0.7716,0.7716,0.7716,0.7716,0,0
799,2015-03-27,0.7804,0.7804,0.7804,0.7804,0,0
800,2015-03-26,0.7817,0.7817,0.7817,0.7817,0,0
801,2015-03-25,0.7873,0.7873,0.7873,0.7873,0,0
802,2015-03-24,0.7861,0.7861,0.7861,0.7861,0,0
803,2015-03-23,0.7822,0.7822,0.7822,0.7822,0,0
804,2015-03-20,0.7678,0.7678,0.7678,0.7678,0,0
805,2015-03-19,0.7732,0.7732,0.7732,0.7732,0,0
806,2015-03-18,0.7621,0.7621,0.7621,0.7621,0,0
807,2015-03-17,0.7635,0.7635,0.7635,0.7635,0,0
808,2015-03-16,0.7642,0.7642,0.7642,0.7642,0,0
809,2015-03-13,0.7671,0.7671,0.7671,0.7671,0,0
810,2015-03-12,0.7604,0.7604,0.7604,0.7604,0,0
811,2015-03-11,0.7604,0.7604,0.7604,0.7604,0,0
812,2015-03-10,0.7646,0.7646,0.7646,0.7646,0,0
813,2015-03-09,0.7694,0.7694,0.7694,0.7694,0,0
814,2015-03-06,0.7805,0.7805,0.7805,0.7805,0,0
815,2015-03-05,0.782,0.782,0.782,0.782,0,0
816,2015-03-04,0.7812,0.7812,0.7812,0.7812,0,0
817,2015-03-03,0.7826,0.7826,0.7826,0.7826,0,0
818,2015-03-02,0.7768,0.7768,0.7768,0.7768,0,0
819,2015-02-27,0.7792,0.7792,0.7792,0.7792,0,0
820,2015-02-26,0.7857,0.7857,0.7857,0.7857,0,0
821,2015-02-25,0.7886,0.7886,0.7886,0.7886,0,0
822,2015-02-24,0.7773,0.7773,0.7773,0.7773,0,0
823,2015-02-23,0.7834,0.7834,0.7834,0.7834,0,0
824,2015-02-20,0.781,0.781,0.781,0.781,0,0
825,2015-02-19,0.7794,0.7794,0.7794,0.7794,0,0
826,2015-02-18,0.7827,0.7827,0.7827,0.7827,0,0
827,2015-02-17,0.7799,0.7799,0.7799,0.7799,0,0
828,2015-02-13,0.7783,0.7783,0.7783,0.7783,0,0
829,2015-02-12,0.7648,0.7648,0.7648,0.7648,0,0
830,2015-02-11,0.7769,0.7769,0.7769,0.7769,0,0
831,2015-02-10,0.7826,0.7826,0.7826,0.7826,0,0
832,2015-02-09,0.7761,0.7761,0.7761,0.7761,0,0
833,2015-02-06,0.783,0.783,0.783,0.783,0,0
834,2015-02-05,0.7769,0.7769,0.7769,0.7769,0,0
835,2015-02-04,0.782,0.782,0.782,0.782,0,0
836,2015-02-03,0.7659,0.7659,0.7659,0.7659,0,0
837,2015-02-02,0.7769,0.7769,0.7769,0.7769,0,0
838,2015-01-30,0.7781,0.7781,0.7781,0.7781,0,0
839,2015-01-29,0.7869,0.7869,0.7869,0.7869,0,0
840,2015-01-28,0.7991,0.7991,0.7991,0.7991,0,0
841,2015-01-27,0.7941,0.7941,0.7941,0.7941,0,0
842,2015-01-23,0.7987,0.7987,0.7987,0.7987,0,0
843,2015-01-22,0.8071,0.8071,0.8071,0.8071,0,0
844,2015-01-21,0.8212,0.8212,0.8212,0.8212,0,0
845,2015-01-20,0.8175,0.8175,0.8175,0.8175,0,0
846,2015-01-16,0.8238,0.8238,0.8238,0.8238,0,0
847,2015-01-15,0.8204,0.8204,0.8204,0.8204,0,0
848,2015-01-14,0.8099,0.8099,0.8099,0.8099,0,0
849,2015-01-13,0.8172,0.8172,0.8172,0.8172,0,0
850,2015-01-12,0.8244,0.8244,0.8244,0.8244,0,0
851,2015-01-09,0.8138,0.8138,0.8138,0.8138,0,0
852,2015-01-08,0.8108,0.8108,0.8108,0.8108,0,0
853,2015-01-07,0.8074,0.8074,0.8074,0.8074,0,0
854,2015-01-06,0.8126,0.8126,0.8126,0.8126,0,0
855,2015-01-05,0.8061,0.8061,0.8061,0.8061,0,0
856,2015-01-02,0.8127,0.8127,0.8127,0.8127,0,0
857,2014-12-31,0.8202,0.8202,0.8202,0.8202,0,0
858,2014-12-30,0.813,0.813,0.813,0.813,0,0
859,2014-12-29,0.8137,0.8137,0.8137,0.8137,0,0
860,2014-12-24,0.8112,0.8112,0.8112,0.8112,0,0
861,2014-12-23,0.8118,0.8118,0.8118,0.8118,0,0
862,2014-12-22,0.8161,0.8161,0.8161,0.8161,0,0
863,2014-12-19,0.8185,0.8185,0.8185,0.8185,0,0
864,2014-12-18,0.814,0.814,0.814,0.814,0,0
865,2014-12-17,0.8158,0.8158,0.8158,0.8158,0,0
866,2014-12-16,0.8223,0.8223,0.8223,0.8223,0,0
867,2014-12-15,0.8236,0.8236,0.8236,0.8236,0,0
868,2014-12-12,0.8274,0.8274,0.8274,0.8274,0,0
869,2014-12-11,0.8323,0.8323,0.8323,0.8323,0,0
870,2014-12-10,0.8321,0.8321,0.8321,0.8321,0,0
871,2014-12-09,0.8241,0.8241,0.8241,0.8241,0,0
872,2014-12-08,0.8277,0.8277,0.8277,0.8277,0,0
873,2014-12-05,0.8371,0.8371,0.8371,0.8371,0,0
874,2014-12-04,0.8398,0.8398,0.8398,0.8398,0,0
875,2014-12-03,0.8407,0.8407,0.8407,0.8407,0,0
876,2014-12-02,0.8504,0.8504,0.8504,0.8504,0,0
877,2014-12-01,0.8453,0.8453,0.8453,0.8453,0,0
878,2014-11-28,0.8491,0.8491,0.8491,0.8491,0,0
879,2014-11-26,0.8535,0.8535,0.8535,0.8535,0,0
880,2014-11-25,0.8593,0.8593,0.8593,0.8593,0,0
881,2014-11-24,0.8687,0.8687,0.8687,0.8687,0,0
882,2014-11-21,0.8633,0.8633,0.8633,0.8633,0,0
883,2014-11-20,0.8593,0.8593,0.8593,0.8593,0,0
884,2014-11-19,0.8665,0.8665,0.8665,0.8665,0,0
885,2014-11-18,0.8721,0.8721,0.8721,0.8721,0,0
886,2014-11-17,0.8788,0.8788,0.8788,0.8788,0,0
887,2014-11-14,0.8691,0.8691,0.8691,0.8691,0,0
888,2014-11-13,0.8701,0.8701,0.8701,0.8701,0,0
889,2014-11-12,0.8675,0.8675,0.8675,0.8675,0,0
890,2014-11-11,0.8622,0.8622,0.8622,0.8622,0,0
891,2014-11-10,0.8671,0.8671,0.8671,0.8671,0,0
892,2014-11-07,0.8544,0.8544,0.8544,0.8544,0,0
893,2014-11-06,0.8608,0.8608,0.8608,0.8608,0,0
894,2014-11-05,0.8733,0.8733,0.8733,0.8733,0,0
895,2014-11-04,0.8721,0.8721,0.8721,0.8721,0,0
896,2014-11-03,0.8736,0.8736,0.8736,0.8736,0,0
897,2014-10-31,0.8805,0.8805,0.8805,0.8805,0,0
898,2014-10-30,0.8768,0.8768,0.8768,0.8768,0,0
899,2014-10-29,0.8868,0.8868,0.8868,0.8868,0,0
900,2014-10-28,0.8817,0.8817,0.8817,0.8817,0,0
901,2014-10-27,0.8817,0.8817,0.8817,0.8817,0,0
902,2014-10-24,0.8758,0.8758,0.8758,0.8758,0,0
903,2014-10-23,0.8763,0.8763,0.8763,0.8763,0,0
904,2014-10-22,0.8791,0.8791,0.8791,0.8791,0,0
905,2014-10-21,0.8819,0.8819,0.8819,0.8819,0,0
906,2014-10-20,0.8774,0.8774,0.8774,0.8774,0,0
907,2014-10-17,0.875,0.875,0.875,0.875,0,0
908,2014-10-16,0.8788,0.8788,0.8788,0.8788,0,0
909,2014-10-15,0.8721,0.8721,0.8721,0.8721,0,0
910,2014-10-14,0.8796,0.8796,0.8796,0.8796,0,0
911,2014-10-13,0.8736,0.8736,0.8736,0.8736,0,0
912,2014-10-10,0.8772,0.8772,0.8772,0.8772,0,0
913,2014-10-09,0.8883,0.8883,0.8883,0.8883,0,0
914,2014-10-08,0.8769,0.8769,0.8769,0.8769,0,0
915,2014-10-07,0.876,0.876,0.876,0.876,0,0
916,2014-10-03,0.879,0.879,0.879,0.879,0,0
917,2014-10-02,0.8813,0.8813,0.8813,0.8813,0,0
918,2014-10-01,0.8693,0.8693,0.8693,0.8693,0,0
919,2014-09-30,0.8752,0.8752,0.8752,0.8752,0,0
920,2014-09-29,0.8693,0.8693,0.8693,0.8693,0,0
921,2014-09-26,0.8757,0.8757,0.8757,0.8757,0,0
922,2014-09-25,0.882,0.882,0.882,0.882,0,0
923,2014-09-24,0.8876,0.8876,0.8876,0.8876,0,0
924,2014-09-23,0.8916,0.8916,0.8916,0.8916,0,0
925,2014-09-22,0.891,0.891,0.891,0.891,0,0
926,2014-09-19,0.8966,0.8966,0.8966,0.8966,0,0
927,2014-09-18,0.8968,0.8968,0.8968,0.8968,0,0
928,2014-09-17,0.9069,0.9069,0.9069,0.9069,0,0
929,2014-09-16,0.9007,0.9007,0.9007,0.9007,0,0
930,2014-09-15,0.8996,0.8996,0.8996,0.8996,0,0
931,2014-09-12,0.906,0.906,0.906,0.906,0,0
932,2014-09-11,0.9176,0.9176,0.9176,0.9176,0,0
933,2014-09-10,0.9158,0.9158,0.9158,0.9158,0,0
934,2014-09-09,0.9266,0.9266,0.9266,0.9266,0,0
935,2014-09-08,0.9365,0.9365,0.9365,0.9365,0,0
936,2014-09-05,0.9341,0.9341,0.9341,0.9341,0,0
937,2014-09-04,0.934,0.934,0.934,0.934,0,0
938,2014-09-03,0.929,0.929,0.929,0.929,0,0
939,2014-09-02,0.9293,0.9293,0.9293,0.9293,0,0
940,2014-08-29,0.9349,0.9349,0.9349,0.9349,0,0
941,2014-08-28,0.9353,0.9353,0.9353,0.9353,0,0
942,2014-08-27,0.9319,0.9319,0.9319,0.9319,0,0
943,2014-08-26,0.9293,0.9293,0.9293,0.9293,0,0
944,2014-08-25,0.9321,0.9321,0.9321,0.9321,0,0
945,2014-08-22,0.9326,0.9326,0.9326,0.9326,0,0
946,2014-08-21,0.9254,0.9254,0.9254,0.9254,0,0
947,2014-08-20,0.928,0.928,0.928,0.928,0,0
948,2014-08-19,0.9338,0.9338,0.9338,0.9338,0,0
949,2014-08-18,0.9326,0.9326,0.9326,0.9326,0,0
950,2014-08-15,0.9332,0.9332,0.9332,0.9332,0,0
951,2014-08-14,0.9297,0.9297,0.9297,0.9297,0,0
952,2014-08-13,0.9298,0.9298,0.9298,0.9298,0,0
953,2014-08-12,0.9256,0.9256,0.9256,0.9256,0,0
954,2014-08-11,0.928,0.928,0.928,0.928,0,0
955,2014-08-08,0.9246,0.9246,0.9246,0.9246,0,0
956,2014-08-07,0.9268,0.9268,0.9268,0.9268,0,0
957,2014-08-06,0.9306,0.9306,0.9306,0.9306,0,0
958,2014-08-05,0.9342,0.9342,0.9342,0.9342,0,0
959,2014-08-01,0.9294,0.9294,0.9294,0.9294,0,0
960,2014-07-31,0.9324,0.9324,0.9324,0.9324,0,0
961,2014-07-30,0.9382,0.9382,0.9382,0.9382,0,0
962,2014-07-29,0.9395,0.9395,0.9395,0.9395,0,0
963,2014-07-28,0.939,0.939,0.939,0.939,0,0
964,2014-07-25,0.9414,0.9414,0.9414,0.9414,0,0
965,2014-07-24,0.9448,0.9448,0.9448,0.9448,0,0
966,2014-07-23,0.9434,0.9434,0.9434,0.9434,0,0
967,2014-07-22,0.9389,0.9389,0.9389,0.9389,0,0
968,2014-07-21,0.939,0.939,0.939,0.939,0,0
969,2014-07-18,0.9366,0.9366,0.9366,0.9366,0,0
970,2014-07-17,0.9377,0.9377,0.9377,0.9377,0,0
971,2014-07-16,0.9337,0.9337,0.9337,0.9337,0,0
972,2014-07-15,0.9387,0.9387,0.9387,0.9387,0,0
973,2014-07-14,0.94,0.94,0.94,0.94,0,0
974,2014-07-11,0.9391,0.9391,0.9391,0.9391,0,0
975,2014-07-10,0.9397,0.9397,0.9397,0.9397,0,0
976,2014-07-09,0.9397,0.9397,0.9397,0.9397,0,0
977,2014-07-08,0.9385,0.9385,0.9385,0.9385,0,0
978,2014-07-07,0.9356,0.9356,0.9356,0.9356,0,0
979,2014-07-03,0.938,0.938,0.938,0.938,0,0
980,2014-07-02,0.9458,0.9458,0.9458,0.9458,0,0
981,2014-07-01,0.9454,0.9454,0.9454,0.9454,0,0
982,2014-06-30,0.942,0.942,0.942,0.942,0,0
983,2014-06-27,0.9437,0.9437,0.9437,0.9437,0,0
984,2014-06-26,0.9406,0.9406,0.9406,0.9406,0,0
985,2014-06-25,0.9358,0.9358,0.9358,0.9358,0,0
986,2014-06-24,0.9422,0.9422,0.9422,0.9422,0,0
987,2014-06-23,0.9439,0.9439,0.9439,0.9439,0,0
988,2014-06-20,0.9405,0.9405,0.9405,0.9405,0,0
989,2014-06-19,0.9401,0.9401,0.9401,0.9401,0,0
990,2014-06-18,0.9337,0.9337,0.9337,0.9337,0,0
991,2014-06-17,0.9352,0.9352,0.9352,0.9352,0,0
992,2014-06-16,0.9412,0.9412,0.9412,0.9412,0,0
993,2014-06-13,0.9418,0.9418,0.9418,0.9418,0,0
994,2014-06-12,0.9391,0.9391,0.9391,0.9391,0,0
995,2014-06-11,0.9385,0.9385,0.9385,0.9385,0,0
996,2014-06-10,0.9368,0.9368,0.9368,0.9368,0,0
997,2014-06-06,0.9332,0.9332,0.9332,0.9332,0,0
998,2014-06-05,0.9278,0.9278,0.9278,0.9278,0,0
999,2014-06-04,0.9274,0.9274,0.9274,0.9274,0,0
1000,2014-06-03,0.927,0.927,0.927,0.927,0,0
1001,2014-06-02,0.926,0.926,0.926,0.926,0,0
1002,2014-05-30,0.9319,0.9319,0.9319,0.9319,0,0
1003,2014-05-29,0.9283,0.9283,0.9283,0.9283,0,0
1004,2014-05-28,0.9268,0.9268,0.9268,0.9268,0,0
1005,2014-05-27,0.9271,0.9271,0.9271,0.9271,0,0
1006,2014-05-23,0.9241,0.9241,0.9241,0.9241,0,0
1007,2014-05-22,0.9264,0.9264,0.9264,0.9264,0,0
1008,2014-05-21,0.9235,0.9235,0.9235,0.9235,0,0
1009,2014-05-20,0.9288,0.9288,0.9288,0.9288,0,0
1010,2014-05-19,0.9351,0.9351,0.9351,0.9351,0,0
1011,2014-05-16,0.9354,0.9354,0.9354,0.9354,0,0
1012,2014-05-15,0.9376,0.9376,0.9376,0.9376,0,0
1013,2014-05-14,0.9401,0.9401,0.9401,0.9401,0,0
1014,2014-05-13,0.9344,0.9344,0.9344,0.9344,0,0
1015,2014-05-12,0.9363,0.9363,0.9363,0.9363,0,0
1016,2014-05-09,0.9362,0.9362,0.9362,0.9362,0,0
1017,2014-05-08,0.9373,0.9373,0.9373,0.9373,0,0
1018,2014-05-07,0.9344,0.9344,0.9344,0.9344,0,0
1019,2014-05-06,0.9286,0.9286,0.9286,0.9286,0,0
1020,2014-05-05,0.9269,0.9269,0.9269,0.9269,0,0
1021,2014-05-02,0.9277,0.9277,0.9277,0.9277,0,0
1022,2014-05-01,0.9295,0.9295,0.9295,0.9295,0,0
1023,2014-04-30,0.9287,0.9287,0.9287,0.9287,0,0
1024,2014-04-29,0.9242,0.9242,0.9242,0.9242,0,0
1025,2014-04-28,0.929,0.929,0.929,0.929,0,0
1026,2014-04-24,0.9294,0.9294,0.9294,0.9294,0,0
1027,2014-04-23,0.9284,0.9284,0.9284,0.9284,0,0
1028,2014-04-22,0.9356,0.9356,0.9356,0.9356,0,0
1029,2014-04-17,0.9365,0.9365,0.9365,0.9365,0,0
1030,2014-04-16,0.9378,0.9378,0.9378,0.9378,0,0
1031,2014-04-15,0.9392,0.9392,0.9392,0.9392,0,0
1032,2014-04-14,0.9392,0.9392,0.9392,0.9392,0,0
1033,2014-04-11,0.9375,0.9375,0.9375,0.9375,0,0
1034,2014-04-10,0.9414,0.9414,0.9414,0.9414,0,0
1035,2014-04-09,0.9367,0.9367,0.9367,0.9367,0,0
1036,2014-04-08,0.9292,0.9292,0.9292,0.9292,0,0
1037,2014-04-07,0.9279,0.9279,0.9279,0.9279,0,0
1038,2014-04-04,0.9234,0.9234,0.9234,0.9234,0,0
1039,2014-04-03,0.9219,0.9219,0.9219,0.9219,0,0
1040,2014-04-02,0.9239,0.9239,0.9239,0.9239,0,0
1041,2014-04-01,0.9263,0.9263,0.9263,0.9263,0,0
1042,2014-03-31,0.9221,0.9221,0.9221,0.9221,0,0
1043,2014-03-28,0.927,0.927,0.927,0.927,0,0
1044,2014-03-27,0.9239,0.9239,0.9239,0.9239,0,0
1045,2014-03-26,0.9195,0.9195,0.9195,0.9195,0,0
1046,2014-03-25,0.9136,0.9136,0.9136,0.9136,0,0
1047,2014-03-24,0.9081,0.9081,0.9081,0.9081,0,0
1048,2014-03-21,0.9061,0.9061,0.9061,0.9061,0,0
1049,2014-03-20,0.902,0.902,0.902,0.902,0,0
1050,2014-03-19,0.9119,0.9119,0.9119,0.9119,0,0
1051,2014-03-18,0.9083,0.9083,0.9083,0.9083,0,0
1052,2014-03-17,0.9054,0.9054,0.9054,0.9054,0,0
1053,2014-03-14,0.901,0.901,0.901,0.901,0,0
1054,2014-03-13,0.9072,0.9072,0.9072,0.9072,0,0
1055,2014-03-12,0.8964,0.8964,0.8964,0.8964,0,0
1056,2014-03-11,0.9029,0.9029,0.9029,0.9029,0,0
1057,2014-03-10,0.9037,0.9037,0.9037,0.9037,0,0
1058,2014-03-07,0.9088,0.9088,0.9088,0.9088,0,0
1059,2014-03-06,0.9012,0.9012,0.9012,0.9012,0,0
1060,2014-03-05,0.896,0.896,0.896,0.896,0,0
1061,2014-03-04,0.893,0.893,0.893,0.893,0,0
1062,2014-03-03,0.8912,0.8912,0.8912,0.8912,0,0
1063,2014-02-28,0.8947,0.8947,0.8947,0.8947,0,0
1064,2014-02-27,0.894,0.894,0.894,0.894,0,0
1065,2014-02-26,0.9011,0.9011,0.9011,0.9011,0,0
1066,2014-02-25,0.9034,0.9034,0.9034,0.9034,0,0
1067,2014-02-24,0.8968,0.8968,0.8968,0.8968,0,0
1068,2014-02-21,0.8992,0.8992,0.8992,0.8992,0,0
1069,2014-02-20,0.8954,0.8954,0.8954,0.8954,0,0
1070,2014-02-19,0.9017,0.9017,0.9017,0.9017,0,0
1071,2014-02-18,0.9057,0.9057,0.9057,0.9057,0,0
1072,2014-02-14,0.8996,0.8996,0.8996,0.8996,0,0
1073,2014-02-13,0.8934,0.8934,0.8934,0.8934,0,0
1074,2014-02-12,0.905,0.905,0.905,0.905,0,0
1075,2014-02-11,0.9009,0.9009,0.9009,0.9009,0,0
1076,2014-02-10,0.8933,0.8933,0.8933,0.8933,0,0
1077,2014-02-07,0.894,0.894,0.894,0.894,0,0
1078,2014-02-06,0.8964,0.8964,0.8964,0.8964,0,0
1079,2014-02-05,0.8892,0.8892,0.8892,0.8892,0,0
1080,2014-02-04,0.888,0.888,0.888,0.888,0,0
1081,2014-02-03,0.8755,0.8755,0.8755,0.8755,0,0
1082,2014-01-31,0.8763,0.8763,0.8763,0.8763,0,0
1083,2014-01-30,0.8726,0.8726,0.8726,0.8726,0,0
1084,2014-01-29,0.8806,0.8806,0.8806,0.8806,0,0
1085,2014-01-28,0.8787,0.8787,0.8787,0.8787,0,0
1086,2014-01-24,0.8716,0.8716,0.8716,0.8716,0,0
1087,2014-01-23,0.8798,0.8798,0.8798,0.8798,0,0
1088,2014-01-22,0.8866,0.8866,0.8866,0.8866,0,0
1089,2014-01-21,0.8819,0.8819,0.8819,0.8819,0,0
1090,2014-01-17,0.8821,0.8821,0.8821,0.8821,0,0
1091,2014-01-16,0.8814,0.8814,0.8814,0.8814,0,0
1092,2014-01-15,0.8913,0.8913,0.8913,0.8913,0,0
1093,2014-01-14,0.9035,0.9035,0.9035,0.9035,0,0
1094,2014-01-13,0.9036,0.9036,0.9036,0.9036,0,0
1095,2014-01-10,0.8905,0.8905,0.8905,0.8905,0,0
1096,2014-01-09,0.8882,0.8882,0.8882,0.8882,0,0
1097,2014-01-08,0.8931,0.8931,0.8931,0.8931,0,0
1098,2014-01-07,0.892,0.892,0.892,0.892,0,0
1099,2014-01-06,0.8949,0.8949,0.8949,0.8949,0,0
1100,2014-01-03,0.8982,0.8982,0.8982,0.8982,0,0
1101,2014-01-02,0.8912,0.8912,0.8912,0.8912,0,0
1102,2013-12-31,0.8948,0.8948,0.8948,0.8948,0,0
1103,2013-12-30,0.8865,0.8865,0.8865,0.8865,0,0
1104,2013-12-27,0.8906,0.8906,0.8906,0.8906,0,0
1105,2013-12-24,0.892,0.892,0.892,0.892,0,0
1106,2013-12-23,0.8945,0.8945,0.8945,0.8945,0,0
1107,2013-12-20,0.8871,0.8871,0.8871,0.8871,0,0
1108,2013-12-19,0.8836,0.8836,0.8836,0.8836,0,0
1109,2013-12-18,0.8904,0.8904,0.8904,0.8904,0,0
1110,2013-12-17,0.8941,0.8941,0.8941,0.8941,0,0
1111,2013-12-16,0.8954,0.8954,0.8954,0.8954,0,0
1112,2013-12-13,0.8934,0.8934,0.8934,0.8934,0,0
1113,2013-12-12,0.9025,0.9025,0.9025,0.9025,0,0
1114,2013-12-11,0.9134,0.9134,0.9134,0.9134,0,0
1115,2013-12-10,0.9104,0.9104,0.9104,0.9104,0,0
1116,2013-12-09,0.9105,0.9105,0.9105,0.9105,0,0
1117,2013-12-06,0.9058,0.9058,0.9058,0.9058,0,0
1118,2013-12-05,0.9041,0.9041,0.9041,0.9041,0,0
1119,2013-12-04,0.9067,0.9067,0.9067,0.9067,0,0
1120,2013-12-03,0.9068,0.9068,0.9068,0.9068,0,0
1121,2013-12-02,0.9151,0.9151,0.9151,0.9151,0,0
1122,2013-11-29,0.9087,0.9087,0.9087,0.9087,0,0
1123,2013-11-27,0.9123,0.9123,0.9123,0.9123,0,0
1124,2013-11-26,0.9195,0.9195,0.9195,0.9195,0,0
1125,2013-11-25,0.9144,0.9144,0.9144,0.9144,0,0
1126,2013-11-22,0.9177,0.9177,0.9177,0.9177,0,0
1127,2013-11-21,0.9296,0.9296,0.9296,0.9296,0,0
1128,2013-11-20,0.9406,0.9406,0.9406,0.9406,0,0
1129,2013-11-19,0.9386,0.9386,0.9386,0.9386,0,0
1130,2013-11-18,0.9398,0.9398,0.9398,0.9398,0,0
1131,2013-11-15,0.9344,0.9344,0.9344,0.9344,0,0
1132,2013-11-14,0.9347,0.9347,0.9347,0.9347,0,0
1133,2013-11-13,0.9306,0.9306,0.9306,0.9306,0,0
1134,2013-11-12,0.9336,0.9336,0.9336,0.9336,0,0
1135,2013-11-11,0.9382,0.9382,0.9382,0.9382,0,0
1136,2013-11-08,0.9465,0.9465,0.9465,0.9465,0,0
1137,2013-11-07,0.9477,0.9477,0.9477,0.9477,0,0
1138,2013-11-06,0.9518,0.9518,0.9518,0.9518,0,0
1139,2013-11-05,0.9467,0.9467,0.9467,0.9467,0,0
1140,2013-11-04,0.9481,0.9481,0.9481,0.9481,0,0
1141,2013-11-01,0.9481,0.9481,0.9481,0.9481,0,0
1142,2013-10-31,0.949,0.949,0.949,0.949,0,0
1143,2013-10-30,0.9482,0.9482,0.9482,0.9482,0,0
1144,2013-10-29,0.9515,0.9515,0.9515,0.9515,0,0
1145,2013-10-28,0.9609,0.9609,0.9609,0.9609,0,0
1146,2013-10-25,0.9615,0.9615,0.9615,0.9615,0,0
1147,2013-10-24,0.9651,0.9651,0.9651,0.9651,0,0
1148,2013-10-23,0.9655,0.9655,0.9655,0.9655,0,0
1149,2013-10-22,0.9649,0.9649,0.9649,0.9649,0,0
1150,2013-10-21,0.9672,0.9672,0.9672,0.9672,0,0
1151,2013-10-18,0.9617,0.9617,0.9617,0.9617,0,0
1152,2013-10-17,0.9542,0.9542,0.9542,0.9542,0,0
1153,2013-10-16,0.9525,0.9525,0.9525,0.9525,0,0
1154,2013-10-15,0.9533,0.9533,0.9533,0.9533,0,0
1155,2013-10-14,0.9469,0.9469,0.9469,0.9469,0,0
1156,2013-10-11,0.947,0.947,0.947,0.947,0,0
