Date,Open,High,Low,Close,Volume,Adj Close
2014-11-11,1.24405,1.24405,1.24405,1.24405,0,0
2014-11-10,1.2425,1.2425,1.2425,1.2425,0,0
2014-11-07,1.2422,1.2422,1.2422,1.2422,0,0
2014-11-06,1.2414,1.2414,1.2414,1.2414,0,0
2014-11-05,1.2488,1.2488,1.2488,1.2488,0,0
2014-11-04,1.2554,1.2554,1.2554,1.2554,0,0
2014-11-03,1.2487,1.2487,1.2487,1.2487,0,0
2014-10-31,1.253,1.253,1.253,1.253,0,0
2014-10-30,1.2622,1.2622,1.2622,1.2622,0,0
2014-10-29,1.2762,1.2762,1.2762,1.2762,0,0
2014-10-28,1.2747,1.2747,1.2747,1.2747,0,0
2014-10-27,1.2712,1.2712,1.2712,1.2712,0,0
2014-10-24,1.2675,1.2675,1.2675,1.2675,0,0
2014-10-23,1.2658,1.2658,1.2658,1.2658,0,0
2014-10-22,1.2658,1.2658,1.2658,1.2658,0,0
2014-10-21,1.2724,1.2724,1.2724,1.2724,0,0
2014-10-20,1.2783,1.2783,1.2783,1.2783,0,0
2014-10-17,1.2755,1.2755,1.2755,1.2755,0,0
2014-10-16,1.2812,1.2812,1.2812,1.2812,0,0
2014-10-15,1.2778,1.2778,1.2778,1.2778,0,0
2014-10-14,1.266,1.266,1.266,1.266,0,0
2014-10-13,1.2648,1.2648,1.2648,1.2648,0,0
2014-10-10,1.2636,1.2636,1.2636,1.2636,0,0
2014-10-09,1.2683,1.2683,1.2683,1.2683,0,0
2014-10-08,1.2683,1.2683,1.2683,1.2683,0,0
2014-10-07,1.2626,1.2626,1.2626,1.2626,0,0
2014-10-03,1.2517,1.2517,1.2517,1.2517,0,0
2014-10-02,1.267,1.267,1.267,1.267,0,0
2014-10-01,1.2618,1.2618,1.2618,1.2618,0,0
2014-09-30,1.2628,1.2628,1.2628,1.2628,0,0
2014-09-29,1.2703,1.2703,1.2703,1.2703,0,0
2014-09-26,1.2686,1.2686,1.2686,1.2686,0,0
2014-09-25,1.2748,1.2748,1.2748,1.2748,0,0
2014-09-24,1.2788,1.2788,1.2788,1.2788,0,0
2014-09-23,1.2858,1.2858,1.2858,1.2858,0,0
2014-09-22,1.2829,1.2829,1.2829,1.2829,0,0
2014-09-19,1.2835,1.2835,1.2835,1.2835,0,0
2014-09-18,1.2913,1.2913,1.2913,1.2913,0,0
2014-09-17,1.2958,1.2958,1.2958,1.2958,0,0
2014-09-16,1.2976,1.2976,1.2976,1.2976,0,0
2014-09-15,1.2951,1.2951,1.2951,1.2951,0,0
2014-09-12,1.2955,1.2955,1.2955,1.2955,0,0
2014-09-11,1.2936,1.2936,1.2936,1.2936,0,0
2014-09-10,1.2908,1.2908,1.2908,1.2908,0,0
2014-09-09,1.2909,1.2909,1.2909,1.2909,0,0
2014-09-08,1.2948,1.2948,1.2948,1.2948,0,0
